sequential_id,gender,treatment,customer_signup,country,commercial_communications,communications_signup,loyalty_level,loyalty_signup,birth_date,email,total_reservations,average_stay,average_advance_booking,billing,reservation_channel,travel_reason,last_reservation,different_hotels,companion,language_name,age
5.312.278,mujer,Señora,2022-05-15,ES,True,,,,1997-06-22,False,2,1,13,526.4427388,Indirecto,MIXTO,2024-04-18,2.0,Individual,Spanish,27
3.720.324,mujer,Señora,2022-12-13,ES,True,,,,2004-03-12,True,7,0,0,542.4285076,Directo,LEISURE,2024-03-11,2.0,Pareja,Spanish,20
2.333.617,hombre,Señor,2023-07-01,VE,True,,,,1988-05-17,False,2,1,0,419.46727228,Indirecto,MIXTO,2023-07-10,2.0,Individual,Spanish,36
2.384.456,hombre,Señor,2023-06-24,ES,True,,,,2003-10-06,True,2,6,2,751.19454456,Directo,MIXTO,2023-12-27,2.0,Individual,Spanish,20
3.910.849,mujer,Señora,2022-11-11,RO,True,,,,1997-07-08,False,2,1,0,418.64727392,Indirecto,LEISURE,2023-07-09,1.0,Pareja,Romanian/Moldovan,26
334.968,mujer,Señora,2024-03-21,DE,True,,,,1965-04-10,False,2,2,78,643.74867684,Indirecto,MIXTO,2024-04-11,1.0,Individual,German,59
5.872.115,hombre,Señor,2022-02-04,ES,True,,,,1971-08-27,False,3,1,33,439.2248,Directo,MIXTO_BT,2023-05-19,2.0,Individual,Spanish,52
2.666.110,mujer,Señora,2023-05-19,ES,True,,,,1996-08-05,False,2,2,73,678.96,Indirecto,LEISURE,2023-05-28,2.0,Pareja,Spanish,27
3.850.077,hombre,Señor,2022-11-21,ES,True,,,,1971-08-22,True,8,2,7,1653.87318968,Indirecto,BT,2024-04-24,2.0,Individual,Spanish,52
5.247.634,mujer,Señora,2022-05-25,PT,True,,,,1974-09-16,False,2,1,2,624.98924,Mixto Directo,LEISURE,2022-05-28,1.0,Pareja,Portuguese,49
2.864.436,hombre,Señor,2023-04-24,HU,True,,,,1959-06-26,False,2,1,25,732.26374412,Directo,BT,2023-05-31,1.0,Pareja,Hungarian,65
3.303.151,mujer,Señora,2023-02-19,ES,True,,,,1982-07-29,False,2,1,46,490.50909076,Mixto Directo,LEISURE,2023-03-05,2.0,Grupo,Spanish,41
5.340.016,hombre,Señor,2022-05-11,FR,True,,,,1952-09-10,False,2,2,89,507.684632,Mixto Indirecto,LEISURE,2022-05-13,1.0,Pareja,French,71
4.543.969,hombre,Señor,2022-08-22,ES,True,,,,1936-10-21,False,2,3,52,941.15872444,Indirecto,LEISURE,2023-09-17,2.0,Individual,Spanish,87
2.676.432,hombre,Señor,2023-05-18,IT,True,,,,1948-10-03,False,3,3,16,2938.8431902,Indirecto,LEISURE,2023-12-17,1.0,Pareja,Italian,75
1.930.811,hombre,Señora,2023-08-15,TR,True,,,,1970-08-25,True,2,1,50,1146.80727228,Directo,LEISURE,2024-04-10,2.0,Familia,Turkish,53
5.758.328,hombre,Señor,2022-02-26,PT,True,,,,1979-09-16,False,3,1,11,498.18545516,Mixto Directo,MIXTO,2023-08-22,2.0,Individual,Portuguese,44
5.009.103,hombre,Señor,2022-06-30,ES,True,,,,1973-05-08,True,2,2,2,536.75709076,Directo,LEISURE,2022-09-02,1.0,Pareja,Spanish,51
2.808.455,hombre,Señor,2023-05-01,AU,True,,,,1950-10-19,False,2,1,65,347.02399672,Indirecto,LEISURE,2023-05-18,2.0,Pareja,English,73
3.774.098,mujer,Señora,2022-12-04,ES,True,2023-03-01,,,1997-09-27,True,4,1,13,346.44552608,Directo,MIXTO,2023-10-29,3.0,Individual,Spanish,26
4.185.706,hombre,Señor,2022-10-06,DK,True,,,,1963-07-15,True,2,1,227,657.73541848,Mixto Indirecto,BT,2022-10-07,1.0,Individual,Danish,60
4.586.253,hombre,Señor,2022-08-18,KW,True,,,,1977-03-07,False,2,7,4,746.05091088,Indirecto,MIXTO,2022-09-02,2.0,Individual,Arabic,47
260.088,mujer,Señora,2024-03-30,PE,True,,,,1988-07-13,True,2,1,701,388.5309076,Indirecto,LEISURE,2024-04-25,2.0,Pareja,Spanish,35
5.985.576,mujer,Señora,2022-01-03,JP,True,,,,1988-04-05,False,2,3,7,542.389328,Mixto Directo,MIXTO,2022-02-15,2.0,Familia,Japanese,36
3.343.606,hombre,Señor,2023-02-14,AR,True,,,,1960-06-25,True,2,3,28,922.0285419034,Indirecto,LEISURE,2023-02-16,1.0,Familia,Spanish,64
3.876.006,mujer,Señora,2022-11-17,ES,True,2023-01-03,bajo,2024-05-11,1969-08-17,True,6,1,37,1019.78331252,Mixto Indirecto,MIXTO,2024-04-19,2.0,Individual,Spanish,54
1.431.569,hombre,Señor,2023-10-12,ES,True,,,,1978-07-24,True,2,2,5,639.4509076,Mixto Indirecto,MIXTO,2023-10-19,2.0,Individual,Spanish,45
1.325.058,hombre,Señor,2023-10-25,ES,True,,,,1982-01-27,False,2,2,33,463.06716756,Indirecto,BT,2023-11-09,2.0,Individual,Spanish,42
3.200.125,mujer,Señora,2023-03-08,ES,True,,,,1979-04-22,True,2,1,113,656.0927338,Indirecto,MIXTO,2023-06-30,2.0,Pareja,Spanish,45
1.557.039,hombre,Señor,2023-09-28,DE,True,,,,1989-04-07,True,2,1,29,426.16883544,Indirecto,BT,2023-12-05,2.0,Individual,Portuguese,35
2.530.416,hombre,Señor,2023-06-06,ES,True,,,,1996-02-09,False,2,3,126,425.89308912,Indirecto,BT,2023-06-15,1.0,Individual,Spanish,28
2.160.176,mujer,Señora,2023-07-22,GB,True,,,,1997-11-07,False,2,2,1,619.0254538,Indirecto,MIXTO,2023-07-26,1.0,Pareja,Spanish,26
3.791.819,hombre,Señor,2022-12-02,DE,True,,,,1993-02-26,True,2,1,0,410.7663556,Directo,LEISURE,2024-04-04,1.0,Pareja,German,31
3.644.715,hombre,Señor,2022-12-26,US,True,,,,2005-03-06,False,3,2,93,594.113206,Directo,LEISURE,2022-12-30,2.0,Pareja,English,19
2.898.748,hombre,Señor,2023-04-20,FR,True,,,,1993-01-31,True,2,2,20,1819.1854596686,Mixto Indirecto,LEISURE,2023-07-02,2.0,Pareja,English,31
5.763.649,hombre,Señor,2022-02-26,ES,True,2023-10-24,,,1974-12-19,True,2,2,8,723.07904384,Mixto Indirecto,LEISURE,2023-09-10,2.0,Pareja,Spanish,49
2.047.209,hombre,Señor,2023-08-04,ES,True,,,,1985-12-17,False,2,3,23,1474.5090924,Directo,LEISURE,2023-11-26,2.0,Pareja,Spanish,38
1.565.874,hombre,Señor,2023-09-26,DE,True,,,,1998-10-02,True,2,3,7,879.04,Mixto Indirecto,BT,2024-03-15,1.0,Individual,English,25
2.844.665,hombre,Señor,2023-04-27,ES,True,,,,1989-03-05,True,2,2,7,581.9433454563,Indirecto,MIXTO,2023-04-29,1.0,Individual,Spanish,35
3.584.794,mujer,Señora,2023-01-03,IT,True,,,,1982-02-06,False,3,1,3,619.36209168,Mixto Indirecto,LEISURE,2023-10-01,2.0,Individual,Italian,42
3.808.677,hombre,Señor,2022-11-28,DE,True,,,,1970-03-26,False,3,1,3,763.7043186,Indirecto,MIXTO_BT,2024-01-12,1.0,Individual,German,54
4.130.448,mujer,Señora,2022-10-12,ES,True,,,,1978-02-21,False,2,3,1,963.35090924,Directo,MIXTO,2022-11-05,2.0,Individual,Spanish,46
5.912.409,hombre,Señor,2022-01-24,ES,True,,,,1994-07-10,True,2,9,2,1303.083156,Directo,BT,2022-02-16,1.0,Individual,Spanish,29
1.727.883,mujer,Señora,2023-09-07,DE,True,,,,1964-08-09,False,2,1,0,403.73818316,Mixto Directo,LEISURE,2023-09-09,1.0,Pareja,German,59
4.998.356,mujer,Señora,2022-07-01,ES,True,2022-08-16,,,1972-12-17,True,2,2,1,542.02174496,Directo,LEISURE,2022-09-29,2.0,Grupo,Spanish,51
5.881.956,hombre,Señor,2022-02-01,ES,True,,bajo,2024-02-24,1981-04-26,True,6,2,14,1445.83957836,Mixto Indirecto,MIXTO_BT,2024-02-28,4.0,Individual,Spanish,43
3.673.857,mujer,Señora,2022-12-21,IT,True,,,,1957-12-08,True,2,7,67,1212.75614948,Mixto Indirecto,BT,2023-12-28,1.0,Individual,Italian,66
3.769.605,hombre,Señor,2022-12-05,GE,True,,,,1992-08-22,False,3,5,1,1891.4029973447,Mixto Directo,LEISURE,2022-12-20,1.0,Familia,Spanish,31
424.990,mujer,Señora,2024-03-08,ES,True,,,,1971-12-21,True,3,1,8,345.54800328,Indirecto,LEISURE,2024-04-14,2.0,Grupo,Spanish,52
4.442.830,mujer,Señora,2022-09-03,ES,True,2024-05-12,bajo,2024-03-28,1951-10-11,True,5,1,19,721.74908912,Mixto Directo,MIXTO_BT,2024-04-22,2.0,Individual,Spanish,72
3.165.238,hombre,Señor,2023-03-13,PL,True,,,,1985-07-12,False,2,1,0,565.78509076,Indirecto,BT,2023-06-29,2.0,Individual,Latvian,38
4.751.371,hombre,Señor,2022-08-01,PT,True,,,,1973-12-29,False,2,1,64,347.53090924,Indirecto,LEISURE,2022-08-04,2.0,Pareja,Portuguese,50
4.785.408,hombre,Señor,2022-07-28,ES,True,,,,1964-01-12,True,3,3,2,748.67647052,Indirecto,MIXTO_BT,2023-09-20,3.0,Individual,Spanish,60
932.092,hombre,Señor,2023-12-23,SE,True,2024-02-05,bajo,2024-05-28,1958-08-23,True,2,6,76,2147.94018664,Directo,MIXTO,2024-01-04,1.0,Individual,Swedish,65
4.536.004,hombre,Señor,2022-08-23,ES,True,,,,1976-07-26,False,3,2,52,1155.90182012,Mixto Directo,MIXTO,2024-04-29,3.0,Individual,Spanish,47
3.678.917,hombre,Señor,2022-12-20,FR,True,,,,1972-02-09,False,2,2,234,589.47169768,Directo,BT,2024-03-21,1.0,Individual,French,52
82.429,mujer,Señora,2024-04-21,SE,True,2024-06-03,bajo,2024-04-19,1967-12-13,True,2,1,2,362.1906462,Mixto Directo,LEISURE,2024-04-23,1.0,Pareja,Swedish,56
4.084.885,hombre,Señor,2022-10-18,ES,True,,,,1995-11-27,True,3,2,11,632.07985544,Directo,MIXTO,2023-12-19,1.0,Individual,Spanish,28
4.912.808,hombre,Señor,2022-07-12,ES,True,,,,1977-03-03,False,3,1,10,600.98545544,Directo,LEISURE,2024-02-18,2.0,Individual,Spanish,47
3.368.697,hombre,Señor,2023-02-10,FR,True,2024-04-03,,,1948-05-20,True,3,1,1,558.03236304,Indirecto,LEISURE,2024-02-20,2.0,Pareja,French,76
776.970,mujer,Señora,2024-01-15,BR,True,,,,1987-11-20,False,2,3,25,1118.4181146,Indirecto,MIXTO,2024-04-19,2.0,Individual,Portuguese,36
2.525.477,mujer,Señora,2023-06-07,ES,True,,,,1988-05-29,True,2,3,20,1134.65635976,Indirecto,MIXTO,2023-07-29,2.0,Pareja,Spanish,36
4.079.007,hombre,Señor,2022-10-19,CH,True,,,,1946-11-11,True,2,3,106,855.78181684,Mixto Directo,LEISURE,2023-10-30,2.0,Pareja,German,77
3.598.921,hombre,Señor,2023-01-01,ES,True,,,,1983-09-14,True,3,1,1,398.83309076,Mixto Indirecto,LEISURE,2023-08-19,2.0,Pareja,Spanish,40
2.631.217,hombre,Señor,2023-05-24,CA,True,,,,1957-09-10,False,2,2,292,500.78792032,Indirecto,LEISURE,2023-05-31,1.0,Pareja,English,66
3.388.090,hombre,Señor,2023-02-06,US,True,,,,2021-01-29,False,2,1,423,344.54312772,Mixto Indirecto,MIXTO,2023-09-23,2.0,Individual,English,3
4.796.009,hombre,Señor,2022-07-27,US,True,,,,1993-12-19,False,2,1,30,945.77309076,Indirecto,MIXTO,2022-07-30,1.0,Individual,English,30
4.718.873,mujer,Señora,2022-08-04,UA,True,,,,1995-05-13,False,2,2,0,837.9946816712,Mixto Directo,LEISURE,2022-08-08,1.0,Grupo,English,29
1.588.603,hombre,Señor,2023-09-23,RO,True,,,,1976-11-23,False,2,2,20,898.27272936,Directo,LEISURE,2024-04-11,1.0,Pareja,Spanish,47
1.203.290,hombre,Señor,2023-11-11,SA,True,,,,1986-11-05,True,2,2,2,939.2429076,Indirecto,MIXTO,2023-11-15,2.0,Individual,Arabic,37
2.066.743,mujer,Señora,2023-08-02,MX,True,,,,1980-05-27,False,2,7,34,883.2655653453,Indirecto,LEISURE,2023-08-08,1.0,Pareja,Spanish,44
233.557,hombre,Señor,2024-04-02,US,True,,,,1967-07-12,True,2,2,9,844.59999836,Directo,LEISURE,2024-04-06,1.0,Pareja,English,56
5.052.754,mujer,Señora,2022-06-24,RO,True,,,,1985-08-18,True,2,3,7,1610.72959816,Mixto Indirecto,BT,2022-10-14,2.0,Individual,Romanian/Moldovan,38
5.078.365,hombre,Señor,2022-06-19,IL,True,,,,2000-09-06,True,4,0,0,493.8242336407,Directo,MIXTO,2022-06-23,2.0,Individual,Hebrew,23
3.465.316,hombre,Señor,2023-01-24,ES,True,,,,1994-05-25,True,2,1,18,428.86633696,Indirecto,MIXTO,2024-03-06,2.0,Individual,Spanish,30
1.035.246,hombre,Señor,2023-12-06,RO,True,,,,1977-06-30,True,2,1,1,483.35272608,Indirecto,LEISURE,2023-12-09,2.0,Pareja,Spanish,47
3.797.395,hombre,Señor,2022-12-01,ES,True,,,,1969-03-15,True,2,1,16,347.024,Indirecto,LEISURE,2023-11-15,2.0,Pareja,Spanish,55
2.345.056,mujer,Señora,2023-06-30,ES,True,,,,1965-04-21,True,3,1,21,519.93963532,Mixto Directo,LEISURE,2024-02-18,2.0,Pareja,Spanish,59
788.882,mujer,Señora,2024-01-13,CN,True,,,,1995-05-02,False,2,1,31,513.88237076,Mixto Directo,MIXTO,2024-01-16,2.0,Individual,English,29
5.080.511,hombre,Señor,2022-06-19,BR,True,2024-07-09,bajo,2024-05-17,1970-09-19,True,2,2,9,1475.77217448,Indirecto,BT,2022-06-24,1.0,Individual,Portuguese,53
3.924.794,mujer,Señora,2022-11-09,ES,True,,,,1975-06-30,False,2,1,3,948.75794652,Indirecto,BT,2023-06-07,1.0,Individual,Spanish,49
4.701.516,hombre,Señor,2022-08-06,ES,True,,,,1975-06-04,False,2,4,87,2593.37627672,Directo,LEISURE,2023-08-08,2.0,Familia,Spanish,49
2.636.486,hombre,Señor,2023-05-23,ES,True,2024-06-13,bajo,2024-04-30,1967-03-17,True,3,1,41,750.67272772,Mixto Indirecto,MIXTO_BT,2024-04-30,2.0,Individual,Spanish,57
849.472,hombre,Señor,2024-01-02,ES,True,,,,1974-07-12,False,3,1,1,482.53272608,Mixto Indirecto,MIXTO,2024-02-02,2.0,Individual,Spanish,49
2.180.079,hombre,Señor,2023-07-20,ES,True,,,,1950-08-12,True,3,2,2,657.8833589461,Directo,LEISURE,2023-07-27,3.0,Pareja,Spanish,73
5.471.062,hombre,Señor,2022-04-20,NL,True,,,,1950-07-14,False,2,1,0,473.62471512,Mixto Directo,BT,2022-12-16,1.0,Individual,English,73
1.547.765,mujer,Señora,2023-09-29,ES,True,2023-11-12,bajo,2024-04-14,1977-10-21,True,2,1,6,379.45127392,Mixto Directo,MIXTO,2024-04-30,2.0,Individual,Spanish,46
4.549.452,hombre,Señor,2022-08-22,ES,True,,,,1966-08-25,True,2,5,36,848.32727392,Indirecto,LEISURE,2023-02-14,2.0,Pareja,Spanish,57
4.552.116,hombre,Señor,2022-08-22,PT,True,,,,1981-05-05,True,3,1,2,344.12089988,Indirecto,BT,2023-05-24,2.0,Individual,Portuguese,43
5.008.047,hombre,Señor,2022-06-30,ES,True,2022-08-14,,,1971-05-18,True,2,4,37,1514.76363696,Mixto Indirecto,LEISURE,2023-05-28,2.0,Individual,Spanish,53
5.566.102,mujer,Señora,2022-04-06,ES,True,,,,1978-04-19,True,8,1,88,1127.6177684,Indirecto,MIXTO,2023-12-15,7.0,Individual,Spanish,46
4.690.874,hombre,Señor,2022-08-07,DE,True,,,,1981-01-10,True,2,2,1,437.59076468,Directo,LEISURE,2022-08-14,1.0,Pareja,German,43
5.012.133,hombre,Señor,2022-06-29,ES,True,,,,1984-11-07,True,4,1,19,509.8909076,Directo,MIXTO,2022-07-29,1.0,Pareja,Spanish,39
2.583.969,hombre,Señor,2023-05-30,ES,True,2024-05-11,bajo,2024-03-27,1990-09-09,True,2,1,3,1161.2779937326,Directo,LEISURE,2024-03-30,2.0,Pareja,Spanish,33
3.512.021,mujer,Señora,2023-01-15,FR,True,,,,1979-08-14,True,2,4,84,742.26399836,Directo,MIXTO,2024-02-01,1.0,Individual,French,44
3.213.887,hombre,Señor,2023-03-05,ES,True,,,,1968-09-21,True,3,1,0,414.1745462,Mixto Indirecto,MIXTO_LEISURE,2024-01-31,3.0,Pareja,Spanish,55
4.668.179,hombre,Señor,2022-08-10,ES,True,2022-09-24,,,1963-07-05,True,3,1,15,553.8846538,Directo,LEISURE,2023-05-28,3.0,Pareja,Spanish,61
5.208.237,mujer,Señora,2022-05-31,US,True,,,,1977-06-25,True,7,3,23,5254.67926736,Mixto Directo,MIXTO_BT,2024-01-18,3.0,Individual,English,47
1.363.718,mujer,Señora,2023-10-20,ES,True,,,,1980-01-27,True,2,2,36,1077.47731532,Indirecto,BT,2023-12-02,2.0,Individual,Spanish,44
184.242,hombre,Señor,2024-04-08,IL,True,,,,1977-02-27,False,2,2,13,974.73836732,Indirecto,MIXTO,2024-04-12,1.0,Individual,Hebrew,47
1.650.541,mujer,Señora,2023-09-16,ES,True,,,,1993-05-19,True,3,1,5,434.71927392,Mixto Indirecto,LEISURE,2024-01-14,3.0,Pareja,Spanish,31
2.557.926,hombre,Señor,2023-06-02,ES,True,2023-07-15,alto,,1981-11-08,True,34,1,6,3458.741755,Mixto Directo,LEISURE,2024-04-21,10.0,Pareja,Spanish,42
2.660.670,mujer,Señora,2023-05-20,IT,True,,,,1956-09-16,False,2,1,55,546.63883368,Indirecto,LEISURE,2023-05-27,1.0,Pareja,Italian,67
5.611.394,hombre,Señor,2022-03-28,ES,True,,,,1960-03-19,False,3,6,2,1754.46742604,Indirecto,MIXTO_BT,2024-02-17,1.0,Individual,Spanish,64
3.242.068,mujer,Señora,2023-03-01,FR,True,,,,1993-07-22,True,2,2,35,600.61272936,Mixto Directo,BT,2023-03-06,1.0,Individual,French,30
450.934,hombre,Señor,2024-03-04,ES,True,,,,2002-05-12,False,2,1,0,362.57418152,Indirecto,LEISURE,2024-03-06,1.0,Pareja,Spanish,22
3.162.077,hombre,Señor,2023-03-14,IT,True,,,,1967-10-01,False,2,1,3,562.28741684,Mixto Indirecto,LEISURE,2023-03-16,1.0,Pareja,Italian,56
1.241.162,mujer,Señora,2023-11-05,PT,True,,,,1998-06-25,True,10,1,1,898.35548868,Indirecto,MIXTO_BT,2024-04-22,3.0,Individual,Portuguese,26
5.007.545,hombre,Señor,2022-06-30,PT,True,,,,1999-08-09,True,2,3,118,587.08421684,Indirecto,BT,2023-07-02,1.0,Pareja,Portuguese,24
4.054.069,hombre,Señor,2022-10-22,IL,True,2022-12-04,bajo,2024-03-31,1950-01-11,True,3,7,4,930.4661666021,Directo,LEISURE,2022-10-29,2.0,Pareja,Hebrew,74
2.444.453,hombre,Señor,2023-06-17,ES,True,,,,1989-05-03,False,6,1,96,748.12787084,Directo,BT,2023-11-28,3.0,Individual,Spanish,35
3.787.447,hombre,Señor,2022-12-02,ES,True,,,,1983-03-02,True,2,2,10,700.8226924,Directo,LEISURE,2023-12-26,2.0,Pareja,Spanish,41
3.955.144,hombre,Señor,2022-11-05,NL,True,2023-10-25,,,1977-04-04,True,5,1,2,1047.36363696,Mixto Indirecto,LEISURE,2023-09-10,5.0,Pareja,Dutch,47
4.517.354,mujer,Señora,2022-08-26,IL,True,,,,1991-10-20,True,2,7,14,1777.1359195201,Indirecto,MIXTO,2023-08-21,2.0,Individual,Hebrew,32
2.805.431,mujer,Señora,2023-05-01,ES,True,,,,1978-05-02,True,3,1,19,663.75272772,Mixto Directo,LEISURE,2023-11-13,2.0,Pareja,Spanish,46
4.262.047,hombre,Señor,2022-09-26,ES,True,,,,1991-12-10,False,2,2,19,649.33981076,Indirecto,BT,2023-09-28,2.0,Individual,Spanish,32
5.684.978,hombre,Señor,2022-03-14,FR,True,,,,2000-01-07,True,2,2,15,564.87773288,Mixto Indirecto,BT,2024-02-02,2.0,Individual,French,24
5.461.712,hombre,Señor,2022-04-22,ES,True,,,,1993-03-04,False,2,1,4,648.1034,Indirecto,BT,2022-04-24,1.0,Individual,Spanish,31
5.910.713,hombre,Señor,2022-01-24,ES,True,,,,1981-01-24,False,4,3,33,1395.53586,Directo,BT,2022-05-19,1.0,Individual,Spanish,43
2.835.014,hombre,Señor,2023-04-28,DE,True,,,,1983-05-28,True,2,2,49,1218.39622592,Indirecto,LEISURE,2023-05-06,1.0,Pareja,German,41
4.217.299,hombre,Señor,2022-10-01,MX,True,,,,1969-11-13,False,4,1,1,754.39999836,Mixto Indirecto,LEISURE,2023-10-23,4.0,Pareja,Spanish,54
1.559.971,hombre,Señor,2023-09-27,ES,True,,,,1995-09-24,False,4,2,18,704.2375906,Indirecto,BT,2023-11-24,2.0,Individual,Spanish,28
5.003.097,mujer,Señora,2022-07-01,ES,True,,,,1969-10-27,False,2,2,11,810.51561104,Indirecto,BT,2023-03-13,2.0,Individual,Spanish,54
5.485.724,hombre,Señor,2022-04-18,ES,True,,,,1976-06-28,False,2,2,42,579.0986698,Indirecto,MIXTO,2022-06-27,2.0,Individual,Spanish,48
4.738.425,hombre,Señor,2022-08-02,FR,True,2022-12-08,,,1981-03-12,True,3,1,30,362.44186468,Mixto Directo,MIXTO_BT,2023-07-13,2.0,Individual,French,43
5.594.288,hombre,Señor,2022-04-01,ES,True,2024-04-14,bajo,2024-02-29,1982-11-08,True,2,2,12,719.2145462,Mixto Directo,LEISURE,2024-03-10,2.0,Pareja,Spanish,41
5.089.396,hombre,Señor,2022-06-18,ES,True,,,,1986-10-16,False,2,1,13,385.12418316,Directo,LEISURE,2022-09-04,1.0,Familia,Spanish,37
3.843.520,mujer,Señora,2022-11-22,ES,True,2024-05-02,,,1974-08-13,True,3,2,13,976.88621464,Mixto Indirecto,BT,2024-04-10,2.0,Individual,Spanish,49
5.522.337,hombre,Señor,2022-04-13,ES,True,,,,1963-12-25,True,4,3,45,1544.2100244972,Mixto Indirecto,LEISURE,2024-03-31,4.0,Pareja,Spanish,60
3.292.015,hombre,Señor,2023-02-21,IE,True,,,,1987-10-22,False,4,2,27,2284.47527228,Indirecto,BT,2024-01-19,1.0,Individual,English,36
3.260.112,hombre,Señor,2023-02-26,IT,True,2023-04-13,,,1960-07-03,True,2,4,5,1738.5228442,Mixto Directo,MIXTO,2023-11-10,2.0,Individual,Italian,64
4.355.813,hombre,Señor,2022-09-14,US,True,2024-05-25,,,1960-08-29,True,2,3,0,1728.35393728,Indirecto,LEISURE,2024-04-14,2.0,Individual,English,63
2.430.755,hombre,Señor,2023-06-19,ES,True,,,,1996-06-03,True,2,9,546,1361.20000984,Directo,MIXTO,2024-02-23,1.0,Pareja,Spanish,28
2.818.400,hombre,Señor,2023-04-30,US,True,,,,1940-05-05,False,2,1,11,367.09468572,Indirecto,LEISURE,2023-05-01,1.0,Pareja,English,84
1.659.184,hombre,Señor,2023-09-15,US,True,,,,1974-01-24,False,2,1,13,357.52,Indirecto,LEISURE,2023-09-28,2.0,Pareja,English,50
5.357.123,hombre,Señor,2022-05-08,BE,True,,,,1996-06-12,False,2,1,127,475.588028,Mixto Directo,BT,2022-05-14,2.0,Individual,English,28
3.138.561,hombre,Señor,2023-03-17,ES,True,,,,1994-03-21,True,4,1,3,509.42872772,Indirecto,LEISURE,2023-08-19,2.0,Pareja,Spanish,30
3.185.758,mujer,Señora,2023-03-10,ES,True,,,,1971-10-27,False,2,2,4,1001.65550036,Indirecto,LEISURE,2024-03-25,1.0,Familia,Spanish,52
1.235.778,hombre,Señor,2023-11-06,DE,True,,,,1962-09-29,False,2,2,3,1575.58923288,Mixto Directo,MIXTO,2024-03-08,1.0,Individual,German,61
2.544.836,hombre,Señor,2023-06-04,AR,True,,,,1993-02-22,True,2,4,5,1744.73865412,Mixto Directo,MIXTO,2023-07-04,1.0,Individual,Spanish,31
5.739.087,hombre,Señor,2022-03-03,ES,True,2022-04-17,,,1983-09-09,True,2,1,0,396.52218152,Directo,MIXTO,2022-12-15,1.0,Individual,Spanish,40
3.722.331,hombre,Señor,2022-12-12,FR,True,,,,1969-08-10,True,2,2,23,744.44072772,Indirecto,MIXTO,2024-04-04,1.0,Pareja,French,54
305.224,mujer,Señora,2024-03-24,AM,True,2024-05-22,bajo,2024-03-22,1997-09-24,True,3,1,5,854.53283384,Directo,LEISURE,2024-04-14,1.0,Pareja,English,26
2.908.396,hombre,Señor,2023-04-19,ES,True,,,,1984-12-07,False,3,1,33,436.73758584,Indirecto,BT,2023-06-16,3.0,Individual,Spanish,39
1.750.843,mujer,Señora,2023-09-04,MX,True,,,,1981-06-20,False,2,3,28,1416.36363532,Mixto Indirecto,MIXTO,2024-02-05,2.0,Grupo,Spanish,43
3.798.655,hombre,Señor,2022-11-30,3,True,2023-02-06,,,1989-08-20,True,2,2,238,808.16706216,Indirecto,LEISURE,2022-12-26,2.0,Pareja,Korean,34
3.837.957,mujer,Señora,2022-11-24,PT,True,,,,1991-06-19,True,3,1,1,376.03950648,Mixto Directo,MIXTO_LEISURE,2023-01-28,3.0,Pareja,Portuguese,33
5.214.329,mujer,Señora,2022-05-30,AR,True,2023-01-10,,,1948-12-25,True,3,4,73,1721.09486432,Indirecto,LEISURE,2022-12-07,2.0,Pareja,Spanish,75
5.422.735,hombre,Señor,2022-04-28,ES,True,,,,1973-04-27,False,2,1,4,382.2699862,Indirecto,MIXTO,2023-11-26,2.0,Grupo,Spanish,51
4.124.072,mujer,Señora,2022-10-13,ES,True,,,,1964-12-22,False,2,2,6,410.06794028,Indirecto,MIXTO,2023-02-09,2.0,Pareja,Spanish,59
4.374.301,hombre,Señor,2022-09-12,PY,True,,,,1984-09-02,True,4,5,33,5682.32267272,Mixto Directo,MIXTO,2022-11-12,3.0,Individual,Spanish,39
5.914.096,hombre,Señor,2022-01-23,ES,True,2023-11-21,bajo,2024-05-05,1976-03-02,True,3,1,3,1031.63455932,Indirecto,LEISURE,2023-10-04,2.0,Familia,Spanish,48
473.373,hombre,Señor,2024-03-01,IT,True,,,,1986-04-24,True,2,3,38,1195.3894517846,Mixto Indirecto,LEISURE,2024-04-26,2.0,Pareja,Italian,38
644.872,mujer,Señora,2024-02-06,ES,True,,,,1985-03-13,True,2,1,2,518.09090924,Mixto Indirecto,MIXTO,2024-04-23,1.0,Individual,Spanish,39
5.631.030,hombre,Señor,2022-03-25,ES,True,,,,1988-02-04,False,5,1,24,548.78655636,Indirecto,MIXTO_LEISURE,2023-05-21,4.0,Individual,Spanish,36
5.429.397,hombre,Señor,2022-04-27,FR,True,,,,1964-03-13,True,2,3,4,610.67655656,Directo,BT,2022-06-03,1.0,Individual,French,60
4.724.190,hombre,Señor,2022-08-04,ES,True,,,,1974-07-11,True,3,4,13,1853.05090596,Indirecto,LEISURE,2024-02-11,2.0,Familia,Spanish,49
3.822.628,mujer,Señora,2022-11-26,IN,True,,,,1988-04-28,False,2,1,0,563.65308912,Directo,LEISURE,2022-11-27,1.0,Grupo,Thai,36
4.804.565,hombre,Señor,2022-07-26,FR,True,,,,1981-11-20,False,2,2,103,408.06181848,Indirecto,LEISURE,2022-07-28,1.0,Grupo,French,42
4.384.884,hombre,Señor,2022-09-10,ES,True,2022-10-26,,,1979-02-09,True,3,2,3,1418.00363368,Directo,LEISURE,2023-07-28,1.0,Grupo,Spanish,45
2.137.787,hombre,Señor,2023-07-25,E,True,,,,1985-02-23,False,2,2,50,358.32508584,Indirecto,LEISURE,2023-07-31,2.0,Pareja,English,39
